id,author,genre,title,word,frequency,rank,log_rank,log_freq
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,assez,26,144,2.1583624920952498,1.414973347970818
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,trop,25,153,2.184691430817599,1.3979400086720377
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,disait,25,153,2.184691430817599,1.3979400086720377
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,terre,25,153,2.184691430817599,1.3979400086720377
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,autre,25,153,2.184691430817599,1.3979400086720377
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,loin,25,153,2.184691430817599,1.3979400086720377
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,souvent,25,153,2.184691430817599,1.3979400086720377
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,autour,24,159,2.2013971243204513,1.380211241711606
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,vers,24,159,2.2013971243204513,1.380211241711606
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,presque,24,159,2.2013971243204513,1.380211241711606
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,bruit,24,159,2.2013971243204513,1.380211241711606
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,maintenant,24,159,2.2013971243204513,1.380211241711606
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,stark,24,159,2.2013971243204513,1.380211241711606
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,pays,24,159,2.2013971243204513,1.380211241711606
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,regarder,24,159,2.2013971243204513,1.380211241711606
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,jours,24,159,2.2013971243204513,1.380211241711606
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,fin,24,159,2.2013971243204513,1.380211241711606
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,lorsque,23,169,2.2278867046136734,1.3617278360175928
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,dor,23,169,2.2278867046136734,1.3617278360175928
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,vieille,23,169,2.2278867046136734,1.3617278360175928
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,oncle,23,169,2.2278867046136734,1.3617278360175928
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,trois,23,169,2.2278867046136734,1.3617278360175928
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,aller,23,169,2.2278867046136734,1.3617278360175928
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,lord,23,169,2.2278867046136734,1.3617278360175928
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,ici,23,169,2.2278867046136734,1.3617278360175928
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,côté,23,169,2.2278867046136734,1.3617278360175928
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,entre,23,169,2.2278867046136734,1.3617278360175928
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,seul,23,169,2.2278867046136734,1.3617278360175928
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,dabord,23,169,2.2278867046136734,1.3617278360175928
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,parce,23,169,2.2278867046136734,1.3617278360175928
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,répondit,23,169,2.2278867046136734,1.3617278360175928
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,maillet,22,183,2.2624510897304293,1.3424226808222062
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,aucun,22,183,2.2624510897304293,1.3424226808222062
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,autres,22,183,2.2624510897304293,1.3424226808222062
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,quune,22,183,2.2624510897304293,1.3424226808222062
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,sétait,22,183,2.2624510897304293,1.3424226808222062
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,belle,22,183,2.2624510897304293,1.3424226808222062
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,mot,22,183,2.2624510897304293,1.3424226808222062
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,prendre,22,183,2.2624510897304293,1.3424226808222062
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,bras,22,183,2.2624510897304293,1.3424226808222062
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,tandis,22,183,2.2624510897304293,1.3424226808222062
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,tour,22,183,2.2624510897304293,1.3424226808222062
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,bientôt,22,183,2.2624510897304293,1.3424226808222062
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,savait,21,195,2.290034611362518,1.3222192947339193
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,musique,21,195,2.290034611362518,1.3222192947339193
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,première,21,195,2.290034611362518,1.3222192947339193
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,fort,21,195,2.290034611362518,1.3222192947339193
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,peutêtre,21,195,2.290034611362518,1.3222192947339193
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,nest,21,195,2.290034611362518,1.3222192947339193
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,derrière,21,195,2.290034611362518,1.3222192947339193
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,amis,21,195,2.290034611362518,1.3222192947339193
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,voyageur,21,195,2.290034611362518,1.3222192947339193
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,mal,21,195,2.290034611362518,1.3222192947339193
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,pris,21,195,2.290034611362518,1.3222192947339193
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,neige,21,195,2.290034611362518,1.3222192947339193
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,jacob,21,195,2.290034611362518,1.3222192947339193
realism_17,dickens,realism,dickens_Dickens_Les_conteurs_a_la_ronde.epub,maître,21,195,2.290034611362518,1.3222192947339193
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,lui,98,1,0.0,1.9912260756924949
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,comme,83,2,0.3010299956639812,1.919078092376074
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,tout,66,3,0.47712125471966244,1.8195439355418688
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,cette,64,4,0.6020599913279624,1.806179973983887
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,avait,55,5,0.6989700043360189,1.7403626894942439
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,quil,51,6,0.7781512503836436,1.7075701760979363
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,puis,51,6,0.7781512503836436,1.7075701760979363
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,dont,48,8,0.9030899869919435,1.6812412373755872
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,bien,48,8,0.9030899869919435,1.6812412373755872
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,ces,47,10,1.0,1.6720978579357175
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,deux,41,11,1.041392685158225,1.6127838567197355
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,était,39,12,1.0791812460476249,1.591064607026499
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,tous,36,13,1.1139433523068367,1.5563025007672873
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,cest,36,13,1.1139433523068367,1.5563025007672873
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,où,36,13,1.1139433523068367,1.5563025007672873
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,dune,35,16,1.2041199826559248,1.5440680443502757
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,quand,35,16,1.2041199826559248,1.5440680443502757
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,femme,34,18,1.255272505103306,1.5314789170422551
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,si,33,19,1.2787536009528289,1.5185139398778875
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,encore,33,19,1.2787536009528289,1.5185139398778875
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,sans,32,21,1.3222192947339193,1.505149978319906
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,quelle,32,21,1.3222192947339193,1.505149978319906
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,même,31,23,1.3617278360175928,1.4913616938342726
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,dun,30,24,1.380211241711606,1.4771212547196624
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,oui,30,24,1.380211241711606,1.4771212547196624
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,peu,30,24,1.380211241711606,1.4771212547196624
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,a,28,27,1.4313637641589874,1.4471580313422192
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,fut,28,27,1.4313637641589874,1.4471580313422192
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,comtesse,27,29,1.462397997898956,1.4313637641589874
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,très,27,29,1.462397997898956,1.4313637641589874
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,y,26,31,1.4913616938342726,1.414973347970818
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,cur,26,31,1.4913616938342726,1.414973347970818
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,yeux,26,31,1.4913616938342726,1.414973347970818
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,fait,26,31,1.4913616938342726,1.414973347970818
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,rien,25,35,1.5440680443502757,1.3979400086720377
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,toutes,25,35,1.5440680443502757,1.3979400086720377
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,mariolle,25,35,1.5440680443502757,1.3979400086720377
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,toute,24,38,1.5797835966168101,1.380211241711606
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,faire,24,38,1.5797835966168101,1.380211241711606
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,monde,23,40,1.6020599913279625,1.3617278360175928
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,petit,23,40,1.6020599913279625,1.3617278360175928
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,hommes,23,40,1.6020599913279625,1.3617278360175928
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,été,22,43,1.6334684555795866,1.3424226808222062
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,non,22,43,1.6334684555795866,1.3424226808222062
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,jamais,22,43,1.6334684555795866,1.3424226808222062
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,vie,22,43,1.6334684555795866,1.3424226808222062
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,après,22,43,1.6334684555795866,1.3424226808222062
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,aussi,21,48,1.6812412373755872,1.3222192947339193
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,presque,21,48,1.6812412373755872,1.3222192947339193
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,chez,21,48,1.6812412373755872,1.3222192947339193
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,dit,21,48,1.6812412373755872,1.3222192947339193
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,fille,21,48,1.6812412373755872,1.3222192947339193
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,mère,20,53,1.7242758696007892,1.3010299956639813
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,grand,20,53,1.7242758696007892,1.3010299956639813
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,sont,20,53,1.7242758696007892,1.3010299956639813
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,dieu,20,53,1.7242758696007892,1.3010299956639813
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,petite,19,57,1.7558748556724915,1.2787536009528289
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,alors,19,57,1.7558748556724915,1.2787536009528289
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,fit,19,57,1.7558748556724915,1.2787536009528289
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,père,19,57,1.7558748556724915,1.2787536009528289
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,toujours,19,57,1.7558748556724915,1.2787536009528289
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,pendant,18,62,1.792391689498254,1.255272505103306
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,sous,18,62,1.792391689498254,1.255272505103306
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,paris,18,62,1.792391689498254,1.255272505103306
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,moi,18,62,1.792391689498254,1.255272505103306
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,fort,18,62,1.792391689498254,1.255272505103306
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,temps,17,67,1.8260748027008264,1.2304489213782739
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,voix,17,67,1.8260748027008264,1.2304489213782739
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,point,17,67,1.8260748027008264,1.2304489213782739
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,jeune,16,70,1.845098040014257,1.2041199826559248
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,eut,16,70,1.845098040014257,1.2041199826559248
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,jai,16,70,1.845098040014257,1.2041199826559248
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,delle,15,73,1.863322860120456,1.1760912590556813
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,ici,15,73,1.863322860120456,1.1760912590556813
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,quelques,15,73,1.863322860120456,1.1760912590556813
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,grande,15,73,1.863322860120456,1.1760912590556813
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,ont,15,73,1.863322860120456,1.1760912590556813
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,beaucoup,15,73,1.863322860120456,1.1760912590556813
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,femmes,14,79,1.8976270912904414,1.146128035678238
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,homme,14,79,1.8976270912904414,1.146128035678238
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,boutemart,14,79,1.8976270912904414,1.146128035678238
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,répondit,14,79,1.8976270912904414,1.146128035678238
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,demanda,14,79,1.8976270912904414,1.146128035678238
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,cétait,14,79,1.8976270912904414,1.146128035678238
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,pays,14,79,1.8976270912904414,1.146128035678238
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,cet,14,79,1.8976270912904414,1.146128035678238
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,faisait,14,79,1.8976270912904414,1.146128035678238
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,autres,13,88,1.9444826721501687,1.1139433523068367
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,autre,13,88,1.9444826721501687,1.1139433523068367
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,déjà,13,88,1.9444826721501687,1.1139433523068367
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,ans,13,88,1.9444826721501687,1.1139433523068367
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,fois,13,88,1.9444826721501687,1.1139433523068367
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,autour,13,88,1.9444826721501687,1.1139433523068367
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,nouveau,13,88,1.9444826721501687,1.1139433523068367
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,cela,13,88,1.9444826721501687,1.1139433523068367
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,mois,13,88,1.9444826721501687,1.1139433523068367
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,médecin,13,88,1.9444826721501687,1.1139433523068367
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,mort,13,88,1.9444826721501687,1.1139433523068367
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,monsieur,12,99,1.99563519459755,1.0791812460476249
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,entre,12,99,1.99563519459755,1.0791812460476249
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,chambre,12,99,1.99563519459755,1.0791812460476249
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,suis,12,99,1.99563519459755,1.0791812460476249
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,trois,12,99,1.99563519459755,1.0791812460476249
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,depuis,12,99,1.99563519459755,1.0791812460476249
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,gens,12,99,1.99563519459755,1.0791812460476249
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,personne,12,99,1.99563519459755,1.0791812460476249
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,pensée,12,99,1.99563519459755,1.0791812460476249
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,devant,12,99,1.99563519459755,1.0791812460476249
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,lucette,12,99,1.99563519459755,1.0791812460476249
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,prêtre,12,99,1.99563519459755,1.0791812460476249
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,bonne,12,99,1.99563519459755,1.0791812460476249
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,madame,11,112,2.0492180226701815,1.041392685158225
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,lautre,11,112,2.0492180226701815,1.041392685158225
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,là,11,112,2.0492180226701815,1.041392685158225
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,reprit,11,112,2.0492180226701815,1.041392685158225
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,vers,11,112,2.0492180226701815,1.041392685158225
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,près,11,112,2.0492180226701815,1.041392685158225
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,maison,11,112,2.0492180226701815,1.041392685158225
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,quon,11,112,2.0492180226701815,1.041392685158225
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,première,10,120,2.0791812460476247,1.0
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,parce,10,120,2.0791812460476247,1.0
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,cher,10,120,2.0791812460476247,1.0
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,fortune,10,120,2.0791812460476247,1.0
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,quils,10,120,2.0791812460476247,1.0
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,ayant,10,120,2.0791812460476247,1.0
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,main,10,120,2.0791812460476247,1.0
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,oh,10,120,2.0791812460476247,1.0
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,porte,10,120,2.0791812460476247,1.0
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,choses,10,120,2.0791812460476247,1.0
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,air,10,120,2.0791812460476247,1.0
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,christ,10,120,2.0791812460476247,1.0
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,cheveux,10,120,2.0791812460476247,1.0
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,jours,10,120,2.0791812460476247,1.0
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,seule,10,120,2.0791812460476247,1.0
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,princesse,10,120,2.0791812460476247,1.0
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,campagne,10,120,2.0791812460476247,1.0
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,ny,9,137,2.1367205671564067,0.9542425094393249
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,fils,9,137,2.1367205671564067,0.9542425094393249
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,vieux,9,137,2.1367205671564067,0.9542425094393249
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,vint,9,137,2.1367205671564067,0.9542425094393249
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,jolie,9,137,2.1367205671564067,0.9542425094393249
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,lair,9,137,2.1367205671564067,0.9542425094393249
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,murmura,9,137,2.1367205671564067,0.9542425094393249
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,contre,9,137,2.1367205671564067,0.9542425094393249
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,tendresse,9,137,2.1367205671564067,0.9542425094393249
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,étaient,9,137,2.1367205671564067,0.9542425094393249
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,trop,9,137,2.1367205671564067,0.9542425094393249
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,château,9,137,2.1367205671564067,0.9542425094393249
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,brémontal,9,137,2.1367205671564067,0.9542425094393249
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,terre,9,137,2.1367205671564067,0.9542425094393249
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,âme,9,137,2.1367205671564067,0.9542425094393249
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,peine,9,137,2.1367205671564067,0.9542425094393249
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,maintenant,9,137,2.1367205671564067,0.9542425094393249
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,fous,9,137,2.1367205671564067,0.9542425094393249
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,ceux,9,137,2.1367205671564067,0.9542425094393249
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,matin,8,156,2.1931245983544616,0.9030899869919435
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,m,8,156,2.1931245983544616,0.9030899869919435
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,bruit,8,156,2.1931245983544616,0.9030899869919435
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,premier,8,156,2.1931245983544616,0.9030899869919435
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,ça,8,156,2.1931245983544616,0.9030899869919435
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,milieu,8,156,2.1931245983544616,0.9030899869919435
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,mari,8,156,2.1931245983544616,0.9030899869919435
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,heure,8,156,2.1931245983544616,0.9030899869919435
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,cependant,8,156,2.1931245983544616,0.9030899869919435
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,comte,8,156,2.1931245983544616,0.9030899869919435
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,bon,8,156,2.1931245983544616,0.9030899869919435
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,belle,8,156,2.1931245983544616,0.9030899869919435
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,nuit,8,156,2.1931245983544616,0.9030899869919435
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,sy,8,156,2.1931245983544616,0.9030899869919435
realism_18,maupassant,realism,maupassant_Maupassant_Romans_inacheves.epub,dabord,8,156,2.1931245983544616,0.9030899869919435
